公司,年月,TCRI,總分,CFO,CFO不一致,利息支出率,資產報酬%,營業利益%,借款息%,平均收款天增減,平均售貨天增減,借款依存度%,營收,TSE產業別,c_0,c_1,c_2,c_3,c_4
4906 正文,2016/12/30,5.0,568.0,14.36,0,0.29,2.44,2.34,1.65,4.0,-1.0,17.0,145.0,27,0.0,0.0,0.0,0.0,0.0
4919 新唐,2016/12/30,5.0,679.0,7.33,0,0.0,10.71,7.64,0.0,-2.0,4.0,0.0,83.0,24,0.0,0.0,0.0,0.0,0.0
4934 太極,2016/12/30,6.0,462.0,2.22,0,0.54,-3.37,-3.75,4.33,13.0,-7.0,19.0,73.0,26,0.0,0.0,0.0,0.0,0.0
4938 和碩,2016/12/30,3.0,768.0,714.06,0,0.08,5.13,5.13,1.65,-4.0,3.0,20.0,11577.0,25,0.0,0.0,0.0,0.0,0.0
4956 光鋐,2016/12/30,7.0,337.0,2.18,0,1.25,0.74,7.69,2.01,30.0,-8.0,33.0,13.0,26,4.970526218414307,4.0,0.029473891481757164,5.649402708742804e-17,1.572925611981191e-07
5305 敦南,2016/12/30,5.0,644.0,9.84,0,0.77,5.2,10.44,1.56,-6.0,0.0,54.0,105.0,24,0.0,0.0,0.0,0.0,0.0
5388 中磊,2016/12/30,4.0,764.0,24.71,0,0.2,6.53,5.03,3.18,15.0,9.0,31.0,367.0,27,0.0,0.0,0.0,0.0,0.0
5469 瀚宇博,2016/12/30,4.0,583.0,36.15,0,1.0,2.72,3.4,1.8,-7.0,5.0,106.0,394.0,28,0.0,0.0,0.0,0.0,0.0
5521 工信,2016/12/30,7.0,297.0,4.76,0,1.19,1.51,2.95,2.28,40.0,53.0,52.0,43.0,14,3.7198956306383484e-06,3.3701650181683357e-07,1.99972939491272,6.249953896433902e-14,0.00026663547032512724
5608 四維航,2016/12/30,8.0,-420.0,6.73,0,11.88,-2.33,-24.4,1.82,2.0,0.0,277.0,35.0,15,0.0,0.0,0.0,0.0,0.0
6128 上福,2016/12/30,5.0,578.0,4.78,0,0.84,10.83,25.53,1.2,-3.0,-3.0,81.0,19.0,25,1.0,1.0976831699503975e-28,2.454396187277341e-22,4.969089686603903e-31,2.618050666277948e-28
6142 友勁,2016/12/30,7.0,402.0,1.28,0,0.39,-3.5,-0.28,2.49,8.0,0.0,5.0,36.0,27,0.0,0.0,0.0,0.0,0.0
6152 百一,2016/12/30,6.0,374.0,3.54,0,0.34,-0.38,-0.86,1.73,-6.0,-1.0,79.0,89.0,27,0.0,0.0,0.0,0.0,0.0
6165 捷泰,2016/12/30,8.0,384.0,0.01,0,0.0,-5.76,-26.72,0.0,-70.0,-55.0,0.0,1.0,28,0.0,0.0,0.0,0.0,0.0
6168 宏齊,2016/12/30,6.0,367.0,2.64,0,0.34,-3.89,-5.29,1.59,31.0,22.0,25.0,28.0,26,0.0,0.0,0.0,0.0,0.0
6176 瑞儀,2016/12/30,3.0,796.0,83.77,0,0.34,6.47,7.19,1.97,7.0,2.0,27.0,462.0,26,0.0,0.0,0.0,0.0,0.0
6184 大豐電,2016/12/30,6.0,373.0,4.63,0,4.02,-1.75,-10.74,1.87,3.0,-9.0,77.0,16.0,20,2.999996423721313,4.878982568078675e-18,8.643653792717032e-09,1.4489519773187553e-26,3.622411213655142e-06
6192 巨路,2016/12/30,4.0,576.0,5.32,0,0.06,7.92,13.7,1.78,11.0,9.0,4.0,48.0,31,0.0,0.0,0.0,0.0,0.0
6196 帆宣,2016/12/30,5.0,561.0,-2.4,1,0.3,4.22,3.81,2.46,9.0,7.0,52.0,187.0,31,0.0,0.0,0.0,0.0,0.0
6209 今國光,2016/12/30,5.0,410.0,3.34,0,0.55,-0.39,-3.23,2.09,6.0,3.0,28.0,40.0,26,0.0,0.0,0.0,0.0,0.0
6225 天瀚,2016/12/30,0.0,16.0,-0.14,0,0.43,-56.72,-111.35,2.07,-14.0,-6.0,39.0,0.0,26,0.0,0.0,0.0,0.0,0.0
6239 力成,2016/12/30,3.0,889.0,129.59,0,0.47,8.55,20.87,1.21,5.0,1.0,46.0,483.0,24,18.98200035095215,6.206538819242269e-05,1.0143778324127195,1.0565561446573836e-11,11.003559112548828
6269 台郡,2016/12/30,4.0,827.0,11.78,1,0.17,10.11,15.41,1.65,-4.0,-1.0,12.0,191.0,28,0.0,0.0,0.0,0.0,0.0
6271 同欣電,2016/12/30,3.0,717.0,20.1,0,0.6,6.89,15.75,1.37,5.0,-1.0,34.0,81.0,24,0.0,0.0,0.0,0.0,0.0
6277 宏正,2016/12/30,4.0,706.0,8.88,0,0.25,14.1,19.25,1.95,-1.0,10.0,19.0,49.0,25,0.0,0.0,0.0,0.0,0.0
6281 全國電,2016/12/30,4.0,660.0,3.24,0,0.0,9.39,3.43,0.0,0.0,-8.0,0.0,168.0,29,0.0,0.0,0.0,0.0,0.0
6285 啟碁,2016/12/30,3.0,785.0,34.4,0,0.09,7.19,5.27,1.32,7.0,7.0,28.0,528.0,27,0.0,0.0,0.0,0.0,0.0
6443 元晶,2016/12/30,7.0,411.0,4.54,0,1.18,1.27,2.38,2.87,-3.0,-3.0,77.0,78.0,26,0.0,0.0,0.0,0.0,0.0
6464 台數科,2016/12/30,5.0,700.0,12.04,0,1.22,7.64,30.62,2.36,0.0,-2.0,26.0,30.0,20,6.0110673904418945,6.88842547447166e-08,1.002476692199707,5.3885417072791007e-17,12.986455917358398
6505 台塑化,2016/12/30,3.0,984.0,1038.14,0,0.32,17.68,15.76,1.66,7.0,0.0,31.0,5462.0,23,0.0,0.0,0.0,0.0,0.0
8011 台通,2016/12/30,6.0,333.0,-5.01,1,2.22,0.71,2.21,2.29,-17.0,19.0,57.0,18.0,27,0.0,0.0,0.0,0.0,0.0
8021 尖點,2016/12/30,5.0,496.0,11.51,0,0.77,4.25,10.68,3.4,9.0,2.0,15.0,33.0,31,0.0,0.0,0.0,0.0,0.0
8039 台虹,2016/12/30,4.0,594.0,14.87,0,0.9,5.12,9.24,4.35,-20.0,3.0,25.0,103.0,28,0.0,0.0,0.0,0.0,0.0
8150 南茂,2016/12/30,4.0,739.0,36.88,0,0.86,4.6,11.28,1.62,-5.0,2.0,66.0,184.0,24,0.0,0.0,0.0,0.0,0.0
8271 宇瞻,2016/12/30,5.0,599.0,-1.03,1,0.01,9.15,6.22,0.8,4.0,7.0,5.0,68.0,24,0.0,0.0,0.0,0.0,0.0
8464 億豐,2016/12/30,4.0,900.0,41.78,0,0.03,22.07,25.75,0.0,3.0,0.0,0.0,189.0,20,0.0,0.0,0.0,0.0,0.0
8473 山林水,2016/12/30,5.0,526.0,3.15,0,4.33,7.0,33.32,3.3,-443.0,0.0,46.0,23.0,20,5.194356441497803,0.000375070987502113,0.8427605628967285,4.4304241265252786e-14,3.962508201599121
9906 欣巴巴,2016/12/30,8.0,14.0,2.5,0,9.37,4.19,9.53,3.92,-1.0,-105.0,209.0,9.0,14,0.0,0.0,0.0,0.0,0.0
9911 櫻花,2016/12/30,4.0,693.0,8.63,0,0.01,11.44,12.64,2.38,-5.0,1.0,0.0,56.0,20,0.0,0.0,0.0,0.0,0.0
9917 中保,2016/12/30,3.0,783.0,35.87,0,0.27,6.77,19.8,0.85,0.0,-9.0,41.0,135.0,20,7.500251293182372,0.0009055333212018012,7.137439250946045,2.1279467077306435e-09,0.3614038527011871
9919 康那香,2016/12/30,6.0,351.0,4.45,0,0.94,-1.75,1.7,1.77,15.0,-3.0,81.0,41.0,20,1.0000016689300537,0.8525740504264832,0.1474243551492691,3.7494878313282234e-09,6.462971491316694e-09
9921 巨大,2016/12/30,3.0,714.0,24.47,1,0.23,7.1,6.75,1.2,5.0,12.0,55.0,572.0,20,0.0,0.0,0.0,0.0,0.0
9933 中鼎,2016/12/30,2.0,716.0,156.57,0,0.11,5.3,5.9,1.81,-8.0,0.0,21.0,705.0,20,0.0,0.0,0.0,0.0,0.0
9934 成霖,2016/12/30,5.0,587.0,17.77,0,0.33,3.41,3.37,1.92,-4.0,-10.0,55.0,193.0,20,0.0,0.0,0.0,0.0,0.0
9943 好樂迪,2016/12/30,5.0,708.0,5.9,0,0.04,15.42,17.79,1.9,0.0,1.0,1.0,29.0,16,0.0,0.0,0.0,0.0,0.0
9946 三發地產,2016/12/30,7.0,395.0,10.3,0,5.01,4.8,18.42,2.81,6.0,615.0,101.0,27.0,14,1.7398783711541908e-06,1.4701376238341476e-13,3.59656212367554e-07,4.796957772832034e-23,1.999997854232788
1101 台泥,2017/12/29,3.0,658.0,124.16,1,1.79,4.61,14.09,2.11,-10.0,-6.0,56.0,983.0,1,0.0,0.0,0.0,0.0,0.0
1201 味全,2017/12/29,9.0,126.0,9.85,0,2.93,2.62,1.39,2.54,1.0,-2.0,241.0,177.0,2,31.46727180480957,7.04595422744751,12.820013046264648,1.9820936918258667,7.6846656799316415
1210 大成,2017/12/29,4.0,741.0,44.3,0,0.36,7.53,4.02,3.01,1.0,1.0,43.0,759.0,2,0.0,0.0,0.0,0.0,0.0
1215 卜蜂,2017/12/29,4.0,721.0,17.17,0,0.22,12.06,8.78,1.22,2.0,-4.0,65.0,199.0,2,0.0,0.0,0.0,0.0,0.0
1216 統一,2017/12/29,3.0,747.0,469.19,0,0.43,4.09,6.7,1.81,0.0,0.0,44.0,3999.0,2,55.97241973876953,0.3589354157447815,5.869534492492676,1.1164022595266944e-08,1.7991137504577637
1218 泰山,2017/12/29,6.0,488.0,0.92,0,0.7,4.03,-0.1,1.97,4.0,-3.0,65.0,77.0,2,0.0,0.0,0.0,0.0,0.0
1220 台榮,2017/12/29,6.0,407.0,0.98,0,0.16,2.8,3.26,1.61,5.0,16.0,14.0,24.0,2,0.0,0.0,0.0,0.0,0.0
1227 佳格,2017/12/29,3.0,795.0,25.42,0,0.29,10.52,10.88,3.7,6.0,9.0,16.0,265.0,2,0.0,0.0,0.0,0.0,0.0
1232 大統益,2017/12/29,4.0,776.0,12.09,0,0.04,16.13,6.01,3.38,1.0,4.0,4.0,169.0,2,0.0,0.0,0.0,0.0,0.0
1233 天仁,2017/12/29,4.0,541.0,2.38,0,0.04,8.66,9.13,1.12,1.0,2.0,7.0,21.0,2,0.0,0.0,0.0,0.0,0.0
1236 宏亞,2017/12/29,6.0,348.0,0.21,0,0.34,0.35,0.01,1.06,10.0,9.0,36.0,19.0,2,0.0,0.0,0.0,0.0,0.0
1301 台塑,2017/12/29,3.0,886.0,460.7,0,0.74,11.0,10.82,1.81,1.0,-3.0,23.0,2067.0,3,82.57848358154297,7.08612585067749,19.200946807861328,0.033975977450609214,6.100468635559082
1307 三芳,2017/12/29,4.0,679.0,11.71,0,0.36,6.34,12.28,1.19,3.0,13.0,35.0,99.0,3,1.0,9.433126129429579e-24,2.702255065609708e-16,1.6361666847525485e-21,2.2828297477861732e-24
1309 台達化,2017/12/29,6.0,664.0,3.53,0,0.25,6.55,3.44,1.86,-6.0,-4.0,58.0,198.0,3,0.0,0.0,0.0,0.0,0.0
1310 台苯,2017/12/29,7.0,738.0,4.58,1,0.2,9.85,9.27,1.99,7.0,-3.0,18.0,148.0,3,0.0,0.0,0.0,0.0,0.0
1314 中石化,2017/12/29,5.0,819.0,35.03,0,0.57,5.41,11.58,2.53,4.0,0.0,6.0,333.0,3,0.0,0.0,0.0,0.0,0.0
1316 上曜,2017/12/29,8.0,467.0,4.29,0,1.69,7.48,16.66,3.12,-98.0,-1127.0,29.0,22.0,21,8.443319320678711,2.155223955924157e-05,0.5076778531074524,5.0660024135743e-13,0.04898160323500633
1321 大洋,2017/12/29,6.0,400.0,0.34,0,1.31,-0.29,2.38,1.46,9.0,-6.0,84.0,45.0,3,0.0,0.0,0.0,0.0,0.0
1323 永裕,2017/12/29,5.0,607.0,3.5,0,0.37,8.38,12.68,1.32,10.0,3.0,43.0,32.0,3,0.0,0.0,0.0,0.0,0.0
1326 台化,2017/12/29,3.0,874.0,712.4,0,0.67,10.57,11.27,2.13,3.0,-7.0,24.0,3584.0,3,0.0,0.0,0.0,0.0,0.0
1413 宏洲,2017/12/29,8.0,426.0,2.99,0,0.5,5.61,2.09,1.84,-11.0,-27.0,87.0,31.0,4,0.0,0.0,0.0,0.0,0.0
1414 東和,2017/12/29,6.0,226.0,-1.38,0,0.93,-0.61,-3.97,1.15,5.0,34.0,18.0,8.0,4,0.0,0.0,0.0,0.0,0.0
1432 大魯閣,2017/12/29,8.0,80.0,2.36,0,10.59,-4.23,-15.28,3.46,-1.0,-342.0,39.0,12.0,18,0.0,0.0,0.0,0.0,0.0
1442 名軒,2017/12/29,7.0,449.0,16.76,0,3.69,5.78,17.46,2.4,2.0,681.0,74.0,29.0,14,0.0,0.0,0.0,0.0,0.0
1447 力鵬,2017/12/29,5.0,464.0,25.8,0,0.64,-0.21,1.29,1.13,2.0,-10.0,61.0,166.0,4,5.001749038696289,1.000268578529358,3.997403144836426,7.341739438615492e-10,0.0005792913143523037
1449 佳和,2017/12/29,9.0,-427.0,-2.33,0,4.14,-2.44,-6.39,3.96,10.0,14.0,300.0,27.0,4,0.0,0.0,0.0,0.0,0.0
1451 年興,2017/12/29,4.0,520.0,5.35,0,0.15,2.76,0.52,1.03,11.0,10.0,24.0,90.0,4,0.0,0.0,0.0,0.0,0.0
1452 宏益,2017/12/29,5.0,563.0,0.98,0,0.0,7.6,11.02,0.0,5.0,-1.0,0.0,21.0,4,0.0,0.0,0.0,0.0,0.0
1453 大將,2017/12/29,7.0,256.0,-0.93,0,2.86,-2.74,-72.31,1.89,-6.0,-396.0,2.0,1.0,4,2.0,6.656437077707198e-35,1.88064558133825e-24,6.978885854014177e-35,2.031281100103539e-34
1456 怡華,2017/12/29,9.0,-277.0,-1.1,0,11.05,2.67,4.4,3.64,8.0,-56.0,272.0,10.0,4,0.0,0.0,0.0,0.0,0.0
1457 宜進,2017/12/29,7.0,405.0,4.48,0,1.49,1.08,3.25,1.6,-13.0,-11.0,82.0,51.0,4,0.0,0.0,0.0,0.0,0.0
1472 三洋紡,2017/12/29,9.0,266.0,-0.43,0,1.07,-4.09,2.37,2.39,16.0,-1.0,88.0,8.0,4,0.0,0.0,0.0,0.0,0.0
1475 本盟,2017/12/29,9.0,142.0,-0.26,0,1.99,-26.66,-41.17,5.24,-8.0,7.0,44.0,1.0,4,0.0,0.0,0.0,0.0,0.0
1477 聚陽,2017/12/29,3.0,712.0,17.36,0,0.15,10.14,7.84,6.29,10.0,-8.0,3.0,224.0,4,0.0,0.0,0.0,0.0,0.0
1503 士電,2017/12/29,4.0,620.0,14.52,0,0.21,3.77,6.6,1.04,1.0,1.0,18.0,222.0,5,1.9562175273895264,2.2190584092474092e-10,0.04378248378634453,1.125609039298852e-14,3.2953039408312186e-08
1506 正道,2017/12/29,8.0,164.0,0.38,0,2.38,0.85,-1.08,3.06,16.0,19.0,86.0,14.0,5,0.0,0.0,0.0,0.0,0.0
1507 永大,2017/12/29,4.0,629.0,6.46,1,0.0,4.7,9.37,0.0,-4.0,-11.0,0.0,168.0,5,0.0,0.0,0.0,0.0,0.0
1513 中興電,2017/12/29,5.0,423.0,6.3,0,0.39,2.84,3.72,1.01,6.0,22.0,63.0,114.0,5,0.0,0.0,0.0,0.0,0.0
1515 力山,2017/12/29,5.0,509.0,6.23,0,0.82,5.07,8.19,2.38,-3.0,-27.0,74.0,53.0,5,4.000007629394531,4.1107210080326695e-08,0.9999920129776,5.503208633694974e-15,2.668483767287455e-10
1516 川飛,2017/12/29,8.0,412.0,-0.91,0,0.01,3.82,1.18,0.0,18.0,-3.0,0.0,8.0,20,0.0,0.0,0.0,0.0,0.0
1521 大億,2017/12/29,4.0,678.0,5.81,0,0.02,13.49,8.31,2.06,-5.0,2.0,0.0,62.0,5,0.0,0.0,0.0,0.0,0.0
1525 江申,2017/12/29,6.0,504.0,-0.63,0,0.15,11.8,0.64,0.91,-4.0,6.0,6.0,12.0,5,0.0,0.0,0.0,0.0,0.0
1529 樂士,2017/12/29,7.0,448.0,-1.2,0,0.05,7.31,6.11,0.0,-243.0,-104.0,0.0,8.0,5,0.0,0.0,0.0,0.0,0.0
1532 勤美,2017/12/29,7.0,481.0,-4.37,1,1.61,3.66,10.87,1.79,-8.0,16.0,113.0,145.0,5,0.0,0.0,0.0,0.0,0.0
1535 中宇,2017/12/29,4.0,508.0,3.75,0,0.09,2.06,2.51,0.64,7.0,0.0,33.0,100.0,5,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2017/12/29,9.0,75.0,0.39,0,2.93,-3.54,-10.23,2.72,3.0,12.0,154.0,6.0,5,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2017/12/29,6.0,349.0,0.48,0,1.09,3.5,8.96,2.25,-1.0,6.0,121.0,28.0,5,0.0,0.0,0.0,0.0,0.0
1558 伸興,2017/12/29,4.0,693.0,9.6,0,0.13,9.59,14.76,1.13,2.0,-4.0,24.0,60.0,5,0.0,0.0,0.0,0.0,0.0
1583 程泰,2017/12/29,5.0,430.0,3.52,0,0.83,3.79,10.79,1.17,-20.0,-41.0,106.0,76.0,5,0.0,0.0,0.0,0.0,0.0
1611 中電,2017/12/29,7.0,360.0,-0.23,0,0.65,-5.42,-1.57,1.6,10.0,-11.0,17.0,27.0,6,7.53531551361084,2.0002331733703613,3.4468321800231934,8.016034667643335e-13,2.017619132995605
1612 宏泰,2017/12/29,4.0,409.0,-1.02,0,0.01,1.36,1.56,2.92,-3.0,-2.0,1.0,36.0,6,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2017/12/29,4.0,514.0,2.42,0,0.13,3.32,3.96,2.94,0.0,9.0,4.0,49.0,6,0.0,0.0,0.0,0.0,0.0
1618 合機,2017/12/29,6.0,390.0,2.38,0,0.0,1.66,3.01,0.0,-46.0,-10.0,0.0,21.0,6,0.0,0.0,0.0,0.0,0.0
1701 中化,2017/12/29,6.0,431.0,4.62,0,0.57,3.31,4.93,1.25,1.0,2.0,51.0,62.0,22,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2017/12/29,4.0,803.0,22.19,0,0.19,20.12,24.23,1.51,1.0,-3.0,16.0,94.0,22,19.000045776367188,1.5551673641311936e-05,0.6990746855735779,3.5467882970874327e-12,5.300864219665527
1718 中纖,2017/12/29,7.0,590.0,209.87,0,0.81,0.56,11.8,0.82,21.0,2.0,73.0,358.0,21,0.0,0.0,0.0,0.0,0.0
1721 三晃,2017/12/29,7.0,430.0,1.84,0,0.47,2.02,4.13,1.46,-2.0,-11.0,50.0,34.0,21,0.0,0.0,0.0,0.0,0.0
1723 中碳,2017/12/29,3.0,731.0,10.56,0,0.22,10.82,18.5,0.64,-2.0,-4.0,42.0,61.0,21,0.0,0.0,0.0,0.0,0.0
1724 台硝,2017/12/29,6.0,431.0,2.9,0,0.13,3.15,6.93,0.97,4.0,2.0,20.0,21.0,21,0.0,0.0,0.0,0.0,0.0
1726 永記,2017/12/29,3.0,624.0,5.95,0,0.0,8.08,13.81,1.2,2.0,2.0,0.0,77.0,21,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2017/12/29,6.0,344.0,-0.19,0,0.0,1.26,1.65,0.0,-9.0,-3.0,0.0,6.0,21,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2017/12/29,5.0,409.0,0.71,0,0.51,3.64,9.87,1.73,-18.0,10.0,35.0,18.0,22,0.0,0.0,0.0,0.0,0.0
1762 中化生,2017/12/29,7.0,278.0,1.59,0,0.71,1.67,7.06,1.13,3.0,-17.0,65.0,12.0,22,0.0,0.0,0.0,0.0,0.0
1786 科妍,2017/12/29,6.0,397.0,0.16,0,3.2,1.78,12.05,1.81,-21.0,-34.0,55.0,3.0,22,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2017/12/29,8.0,116.0,-3.04,0,6.57,0.73,-26.63,2.86,-170.0,-2970.0,71.0,3.0,14,0.0,0.0,0.0,0.0,0.0
1902 台紙,2017/12/29,5.0,461.0,3.54,0,0.37,2.48,7.34,2.13,10.0,28.0,8.0,30.0,9,0.0,0.0,0.0,0.0,0.0
1903 士紙,2017/12/29,7.0,-16.0,-1.06,0,12.02,-2.3,-88.65,1.11,-4.0,-388.0,72.0,2.0,9,0.0,0.0,0.0,0.0,0.0
1904 正隆,2017/12/29,5.0,570.0,11.85,1,1.4,3.38,5.55,2.43,-9.0,3.0,119.0,427.0,9,0.0,0.0,0.0,0.0,0.0
1905 華紙,2017/12/29,5.0,578.0,18.94,0,0.36,2.58,3.6,1.26,-1.0,-7.0,34.0,228.0,9,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2017/12/29,5.0,574.0,39.26,0,1.46,3.43,4.45,1.85,-4.0,-4.0,118.0,668.0,9,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2017/12/29,3.0,594.0,495.64,0,1.13,3.45,6.93,1.45,0.0,-8.0,78.0,3470.0,10,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2017/12/29,8.0,171.0,-3.38,0,3.28,-2.41,-5.08,1.82,-1.0,11.0,89.0,13.0,10,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2017/12/29,6.0,308.0,8.95,0,0.36,0.3,0.02,0.99,2.0,0.0,131.0,165.0,10,0.0,0.0,0.0,0.0,0.0
2020 美亞,2017/12/29,7.0,490.0,1.81,0,0.67,7.05,7.89,1.9,-2.0,1.0,49.0,49.0,10,4.0,4.0,1.0688318279213332e-14,3.1653621662606173e-24,1.0
2025 千興,2017/12/29,8.0,460.0,6.49,0,0.42,6.8,4.04,2.24,-1.0,0.0,15.0,36.0,10,8.0,2.0,1.2686882794321619e-11,6.3173856502084925e-19,3.0
2027 大成鋼,2017/12/29,7.0,396.0,-27.68,1,1.24,6.05,7.16,2.41,1.0,-47.0,212.0,644.0,10,0.0,0.0,0.0,0.0,0.0
2028 威致,2017/12/29,0.0,541.0,5.19,0,0.97,11.16,7.35,3.28,-7.0,7.0,139.0,97.0,10,0.0,0.0,0.0,0.0,0.0
2034 允強,2017/12/29,4.0,647.0,10.18,0,0.19,7.22,5.31,1.08,3.0,-6.0,43.0,193.0,10,0.0,0.0,0.0,0.0,0.0
2049 上銀,2017/12/29,5.0,697.0,65.62,0,0.82,8.54,15.74,1.27,-36.0,-36.0,83.0,212.0,5,14.551206588745115,2.000070810317993,5.448495864868164,1.0,0.0002268788521178067
2059 川湖,2017/12/29,3.0,684.0,8.83,1,0.0,9.18,39.66,0.0,5.0,9.0,0.0,41.0,28,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2017/12/29,5.0,346.0,3.54,0,1.17,2.22,6.31,1.23,-10.0,17.0,115.0,60.0,20,10.997272491455078,0.999655306339264,1.0030722618103027,9.385279220452958e-10,2.0679524759259493e-09
2103 台橡,2017/12/29,4.0,633.0,15.91,0,0.59,2.93,4.0,1.93,-4.0,-7.0,51.0,318.0,11,22.99992370605469,3.29350380301463e-10,7.576945790788159e-05,2.642153260502128e-15,1.0000001192092896
2104 國際中橡,2017/12/29,4.0,812.0,23.07,1,1.95,7.72,19.31,3.78,0.0,-15.0,57.0,201.0,11,0.0,0.0,0.0,0.0,0.0
2105 正新,2017/12/29,3.0,672.0,88.95,0,1.17,3.86,7.33,1.97,0.0,9.0,88.0,1123.0,11,0.0,0.0,0.0,0.0,0.0
2204 中華,2017/12/29,4.0,802.0,22.52,0,0.03,7.07,6.45,1.51,2.0,-1.0,2.0,389.0,12,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2017/12/29,6.0,555.0,23.56,0,0.74,1.84,1.38,1.82,5.0,-24.0,92.0,317.0,12,4.595369815826416,4.4180596887599684e-05,3.4006476402282715,7.495864484674541e-10,3.0039381980896
2301 光寶科,2017/12/29,3.0,717.0,107.26,0,0.28,4.87,4.37,1.8,8.0,3.0,41.0,2146.0,25,0.0,0.0,0.0,0.0,0.0
2308 台達電,2017/12/29,1.0,798.0,270.54,0,0.17,7.69,9.16,1.34,0.0,5.0,21.0,2236.0,28,0.0,0.0,0.0,0.0,0.0
2314 台揚,2017/12/29,6.0,491.0,-1.06,1,0.16,2.82,3.04,1.81,4.0,-3.0,20.0,76.0,27,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2017/12/29,5.0,468.0,-2.38,0,0.54,-0.25,-0.79,1.32,-12.0,-7.0,34.0,54.0,28,0.0,0.0,0.0,0.0,0.0
2323 中環,2017/12/29,7.0,451.0,9.83,0,1.11,-4.81,-5.42,2.52,12.0,-8.0,19.0,92.0,26,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2017/12/29,3.0,631.0,-22.27,1,0.15,2.13,0.87,1.83,-10.0,2.0,77.0,8877.0,25,0.0,0.0,0.0,0.0,0.0
2330 台積電,2017/12/29,1.0,991.0,5796.73,0,0.34,17.71,39.36,1.5,6.0,2.0,14.0,9774.0,24,0.0,0.0,0.0,0.0,0.0
2331 精英,2017/12/29,4.0,605.0,5.93,0,0.19,0.49,-0.17,3.26,-22.0,-1.0,13.0,299.0,25,0.0,0.0,0.0,0.0,0.0
2332 友訊,2017/12/29,6.0,488.0,0.14,0,0.12,-1.49,0.64,1.83,7.0,-1.0,18.0,193.0,27,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2017/12/29,5.0,843.0,70.34,0,0.63,14.3,15.28,2.37,-3.0,-20.0,33.0,342.0,24,0.0,0.0,0.0,0.0,0.0
2338 光罩,2017/12/29,6.0,332.0,0.74,0,0.25,-3.79,0.98,13.08,1.0,-11.0,4.0,14.0,24,0.0,0.0,0.0,0.0,0.0
2340 光磊,2017/12/29,5.0,622.0,11.91,0,0.46,6.67,15.41,2.61,-2.0,-3.0,12.0,56.0,26,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2017/12/29,4.0,828.0,121.43,0,0.45,7.39,14.54,1.74,0.0,-6.0,20.0,476.0,24,0.0,0.0,0.0,0.0,0.0
2348 海悅,2017/12/29,7.0,627.0,2.78,0,1.24,11.18,25.85,2.42,-37.0,-385.0,21.0,8.0,20,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2017/12/29,4.0,688.0,-94.99,1,0.1,3.65,1.63,2.99,-2.0,4.0,11.0,2373.0,25,0.0,0.0,0.0,0.0,0.0
2371 大同,2017/12/29,8.0,458.0,91.53,0,4.69,0.84,1.95,3.53,-8.0,-4.0,104.0,756.0,5,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2017/12/29,4.0,768.0,37.08,0,0.01,6.04,3.72,1.62,0.0,-9.0,1.0,599.0,25,0.0,0.0,0.0,0.0,0.0
2383 台光電,2017/12/29,4.0,870.0,30.6,1,0.15,14.08,16.27,1.88,-2.0,4.0,12.0,236.0,28,0.0,0.0,0.0,0.0,0.0
2388 威盛,2017/12/29,8.0,425.0,-6.98,0,0.93,-2.17,-30.46,1.67,0.0,15.0,54.0,45.0,24,0.0,0.0,0.0,0.0,0.0
2390 云辰,2017/12/29,7.0,256.0,-1.19,0,1.06,-9.12,-27.68,2.2,0.0,25.0,14.0,7.0,31,0.0,0.0,0.0,0.0,0.0
2392 正崴,2017/12/29,5.0,600.0,58.38,0,0.27,1.25,0.78,1.74,-4.0,-3.0,55.0,936.0,28,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2017/12/29,5.0,909.0,226.92,0,1.13,11.94,34.21,2.12,-7.0,2.0,2.0,549.0,24,0.0,0.0,0.0,0.0,0.0
2409 友達,2017/12/29,5.0,826.0,843.63,0,1.02,7.39,11.5,2.88,-3.0,-3.0,51.0,3410.0,26,0.0,0.0,0.0,0.0,0.0
2412 中華電,2017/12/29,1.0,899.0,709.32,0,0.01,8.92,20.55,1.18,5.0,0.0,0.0,2275.0,27,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2017/12/29,6.0,618.0,11.64,0,0.45,5.71,7.1,2.55,-2.0,-1.0,33.0,85.0,27,0.0,0.0,0.0,0.0,0.0
